,video_id,start_frame,stop_frame,narration
2549,P01_105,2453,2486,open drawer
2550,P01_105,47042,47104,rinse knife
2551,P01_105,47093,47119,turn off tap
2552,P01_105,47167,47197,pick up cloth
2553,P01_105,47191,47292,dry knife
2554,P01_105,47279,47334,put down cloth
2555,P01_105,47350,47388,move bowl
2556,P01_105,47393,47421,take out garlic
2557,P01_105,47451,48157,peel garlic
2558,P01_105,48177,48203,put down garlic
2559,P01_105,48220,48273,pick up garlic
2560,P01_105,2503,2539,put spoon into drawer
2561,P01_105,48280,49394,peel garlic
2562,P01_105,49406,49430,put down garlic
2563,P01_105,49438,49484,pick up garlic
2564,P01_105,49508,50452,peel garlic
2565,P01_105,50461,50497,put down knife
2566,P01_105,50492,50520,put down garlic
2567,P01_105,50523,50663,pick up garlic
2568,P01_105,50711,50831,put garlic into wok
2569,P01_105,50882,50927,turn on tap
2570,P01_105,50943,50989,rinse hands
2571,P01_105,2535,2571,close drawer
2572,P01_105,50960,50996,turn off tap
2573,P01_105,50997,51037,shake hands
2574,P01_105,51059,51094,pick up cloth
2575,P01_105,51109,51262,dry hands
2576,P01_105,51265,51283,put down cloth
2577,P01_105,51302,51328,pick up spatula
2578,P01_105,51345,52777,stir food
2579,P01_105,52764,52804,tap spatula
2580,P01_105,52820,52860,put down spatula
2581,P01_105,52957,53020,pick up mushrooms
2582,P01_105,2684,2741,open cupboard
2583,P01_105,53302,53529,remove cling film
2584,P01_105,53538,53616,put down mushrooms
2585,P01_105,53614,53639,throw film
2586,P01_105,53669,53764,pick up mushrooms
2587,P01_105,53766,53829,put down mushrooms
2588,P01_105,53835,53878,move washing up liquid
2589,P01_105,53888,53917,move mushrooms
2590,P01_105,53920,53969,pick up mushrooms
2591,P01_105,53952,53999,turn on tap
2592,P01_105,54023,54051,move tap
2593,P01_105,2720,2858,pick up cutting board
2594,P01_105,54041,54257,wash mushroom
2595,P01_105,54291,54311,put down mushroom
2596,P01_105,54311,54330,pick up mushroom
2597,P01_105,54347,54562,wash mushroom
2598,P01_105,54567,54585,put down mushroom
2599,P01_105,54589,54624,pick up mushroom
2600,P01_105,54633,54782,wash mushroom
2601,P01_105,54782,54802,put down mushroom
2602,P01_105,54806,54883,pick up mushroom
2603,P01_105,54903,55101,wash mushroom
2604,P01_105,2804,2856,close cupboard
2605,P01_105,55085,55137,put down mushroom
2606,P01_105,55123,55157,pick up mushroom
2607,P01_105,55166,55395,wash mushroom
2608,P01_105,55400,55484,put down mushroom
2609,P01_105,55490,55510,pick up mushroom
2610,P01_105,55532,55759,wash mushroom
2611,P01_105,55755,55772,put down mushroom
2612,P01_105,55776,55821,pick up mushroom
2613,P01_105,55844,56009,wash mushroom
2614,P01_105,56020,56044,put down mushroom
2615,P01_105,2861,2899,put down cutting board
2616,P01_105,56047,56072,pick up mushroom
2617,P01_105,56079,56307,wash mushroom
2618,P01_105,56299,56316,put down mushroom
2619,P01_105,56322,56354,pick up mushroom
2620,P01_105,56384,56657,wash mushroom
2621,P01_105,56657,56674,put down mushroom
2622,P01_105,56684,56741,pick up mushroom
2623,P01_105,56747,56914,wash mushroom
2624,P01_105,56915,56930,put down mushroom
2625,P01_105,56936,56978,pick up mushroom
2626,P01_105,2920,2981,open fridge
2627,P01_105,56979,57147,wash mushroom
2628,P01_105,57163,57178,put down mushroom
2629,P01_105,57177,57222,pick up mushroom
2630,P01_105,57210,57407,wash mushroom
2631,P01_105,57407,57429,put down mushroom
2632,P01_105,57412,57454,turn off tap
2633,P01_105,57452,57537,shake hands
2634,P01_105,57559,57621,pick up spatula
2635,P01_105,57612,58700,stir food
2636,P01_105,58703,58738,tap spatula
2637,P01_105,3004,3049,pick up mushrooms
2638,P01_105,58741,58791,put down spatula
2639,P01_105,58804,58862,pick up colander
2640,P01_105,58892,58962,shake colander
2641,P01_105,59025,59096,put down colander
2642,P01_105,59121,59170,move colander on cutting board
2643,P01_105,59166,59204,pick up mushroom
2644,P01_105,59211,59242,put down mushroom
2645,P01_105,59220,59267,pick up knife
2646,P01_105,59250,59369,slice mushroom
2647,P01_105,59391,59437,pick up mushroom
2648,P01_105,3049,3085,put down mushrooms
2649,P01_105,59441,59475,put down mushroom
2650,P01_105,59483,59563,slice mushroom
2651,P01_105,59567,59650,pick up mushroom
2652,P01_105,59650,59679,put down mushroom
2653,P01_105,59701,59808,slice mushroom
2654,P01_105,59841,59879,pick up mushroom
2655,P01_105,59889,59919,put down mushroom
2656,P01_105,59909,60017,slice mushroom
2657,P01_105,60022,60077,pick up mushroom
2658,P01_105,60060,60091,put down mushroom
2659,P01_105,355,386,put down lid
2660,P01_105,3159,3190,pick up pak choi
2661,P01_105,59976,60052,slice mushroom
2662,P01_105,60051,60079,pick up mushroom
2663,P01_105,60083,60104,put down mushroom
2664,P01_105,60114,60214,slice mushroom
2665,P01_105,60232,60277,pick up mushroom
2666,P01_105,60273,60305,put down mushroom
2667,P01_105,60310,60445,slice mushroom
2668,P01_105,60463,60505,pick up mushroom
2669,P01_105,60504,60535,put down mushroom
2670,P01_105,60536,60671,slice mushroom
2671,P01_105,3254,3282,put down pak choi
2672,P01_105,60938,60974,pick up mushroom
2673,P01_105,60972,61002,put down mushroom
2674,P01_105,61003,61153,slice mushroom
2675,P01_105,61178,61210,pick up mushroom
2676,P01_105,61200,61258,move mushrooms with knife
2677,P01_105,61233,61266,put down mushroom
2678,P01_105,61262,61383,slice mushroom
2679,P01_105,61390,61435,pick up mushroom
2680,P01_105,61438,61466,put down mushroom
2681,P01_105,61469,61547,slice mushroom
2682,P01_105,3318,3344,move cheese
2683,P01_105,61597,61635,pick up mushroom
2684,P01_105,61635,61669,put down mushroom
2685,P01_105,61674,61814,slice mushroom
2686,P01_105,61826,61879,pick up cutting board
2687,P01_105,61948,62249,move mushroom into wok
2688,P01_105,62303,62384,put down knife and cutting board
2689,P01_105,62447,62503,pick up spatula
2690,P01_105,62509,63702,stir food
2691,P01_105,63697,63768,tap spatula
2692,P01_105,63778,63839,put down spatula
2693,P01_105,3378,3397,move container
2694,P01_105,63835,63883,take food bit from hand
2695,P01_105,63861,63939,put down food bits
2696,P01_105,63934,63979,take cloth
2697,P01_105,63982,64115,dry hands
2698,P01_105,64108,64154,put down cloth
2699,P01_105,64199,64257,open cupboard
2700,P01_105,64279,64353,pick up noodles
2701,P01_105,64437,64597,pick up noodles
2702,P01_105,64666,65053,pick up noodles
2703,P01_105,65022,65069,put down noodles
2704,P01_105,3412,3468,pick up container
2705,P01_105,65075,65194,fold noodles bag
2706,P01_105,65166,65307,put noodles into cupboard
2707,P01_105,65324,65357,pick up noodles
2708,P01_105,65342,65460,close cupboard
2709,P01_105,65472,65658,put down noodles
2710,P01_105,65666,65719,open cupboard
2711,P01_105,65748,65834,pick up saucepans
2712,P01_105,65804,65880,lift saucepans
2713,P01_105,65875,65939,put down saucepans
2714,P01_105,65982,66050,close cupboard
2715,P01_105,3486,3516,put down container
2716,P01_105,66065,66147,put down saucepan
2717,P01_105,66180,66242,pick up noodles
2718,P01_105,66303,66361,pick up scissors
2719,P01_105,66365,66402,put down noodles
2720,P01_105,66407,66500,open noodles bag
2721,P01_105,66512,66551,pick up noodles
2722,P01_105,66573,66631,attach scissors onto magnetic strip
2723,P01_105,66636,66695,throw piece of plastic
2724,P01_105,66700,66803,open bag
2725,P01_105,66832,67282,put noodles into saucepan
2726,P01_105,3554,3618,pick up tofu
2727,P01_105,67281,67370,fold noodles bag
2728,P01_105,67382,67454,open cupboard
2729,P01_105,67436,67512,put noodles into cupboard
2730,P01_105,67522,67581,close cupboard
2731,P01_105,67660,67710,pick up spatula
2732,P01_105,67741,68806,stir food
2733,P01_105,68800,68889,tap spatula
2734,P01_105,68889,68935,put down spatula
2735,P01_105,68981,69102,pick up kettle
2736,P01_105,69134,69171,open kettle
2737,P01_105,3644,3674,put down tofu
2738,P01_105,69162,69238,turn on tap
2739,P01_105,69190,69553,pour water into kettle
2740,P01_105,69538,69611,turn off tap
2741,P01_105,69619,69634,close kettle
2742,P01_105,69711,69789,put down kettle
2743,P01_105,69769,69803,turn on kettle
2744,P01_105,69876,69907,pick up plastic box
2745,P01_105,69930,69994,shake plastic box
2746,P01_105,70078,70111,open garbage bin
2747,P01_105,70103,70151,throw box into garbage bin
2748,P01_105,3711,3733,open drawer
2749,P01_105,70130,70155,close garbage bin
2750,P01_105,70245,70274,move bowl and colander
2751,P01_105,70279,70349,pick up knife
2752,P01_105,70371,70398,put down knife
2753,P01_105,70454,70757,pick up garlic skin
2754,P01_105,70825,70870,open food bin
2755,P01_105,70852,70892,throw garlic skin into bin
2756,P01_105,70931,70950,close food bin
2757,P01_105,70968,71001,turn on tap
2758,P01_105,71000,71095,rinse hands
2759,P01_105,3764,3795,pick up carrot
2760,P01_105,70992,71113,turn off tap
2761,P01_105,71144,71251,shake hands
2762,P01_105,71257,71318,pick up cloth
2763,P01_105,71330,71557,dry hands
2764,P01_105,71564,71587,put down cloth
2765,P01_105,71614,71683,pick up spatula
2766,P01_105,71670,72676,stir food
2767,P01_105,72688,72733,tap spatula
2768,P01_105,72799,72880,tap spatula
2769,P01_105,72890,72912,put down spatula
2770,P01_105,391,468,open container
2771,P01_105,3834,3854,put down carrot
2772,P01_105,73587,73662,pick up soy sauce
2773,P01_105,73667,73732,put down soy sauce
2774,P01_105,73962,74004,pick up peeler
2775,P01_105,74004,74047,put peeler into colander
2776,P01_105,74047,74106,open drawer
2777,P01_105,74103,74149,take tea towel
2778,P01_105,74149,74192,close drawer
2779,P01_105,74192,74239,open drawer
2780,P01_105,74257,74285,move cutlery tray
2781,P01_105,74327,74367,pick up chopstick
2782,P01_105,4122,4175,pick up courgette
2783,P01_105,74300,74485,move cutlery
2784,P01_105,74459,74608,pick up cutlery
2785,P01_105,74498,74839,pick up spoon
2786,P01_105,74867,74968,put down cutlery
2787,P01_105,74973,75254,move cutlery
2788,P01_105,75152,75418,pick up cutlery
2789,P01_105,75411,75527,put down cutlery
2790,P01_105,75530,75677,move kitchen items
2791,P01_105,75666,75712,pick up chopstick
2792,P01_105,75717,75778,close drawer
2793,P01_105,4180,4254,put down courgette
2794,P01_105,76101,76180,turn on light
2795,P01_105,76178,76350,unfold tea towel
2796,P01_105,76359,76447,lay tea towel
2797,P01_105,76461,76498,put down spoon
2798,P01_105,76507,76644,put down chopsticks
2799,P01_105,76659,76700,move glass
2800,P01_105,76957,77001,pick up spatula
2801,P01_105,77009,77777,stir food
2802,P01_105,77793,77854,tap spatula
2803,P01_105,77866,77918,put down spatula
2804,P01_105,4258,4320,close drawer
2805,P01_105,78043,78230,pick up colander and bowl
2806,P01_105,78194,78284,put down colander
2807,P01_105,78345,78477,empty bowl
2808,P01_105,78480,78530,pick up cloth
2809,P01_105,78535,78786,dry bowl
2810,P01_105,78791,78839,put down bowl
2811,P01_105,78826,78859,put down cloth
2812,P01_105,78914,79026,turn on hob
2813,P01_105,79077,79164,pick up kettle
2814,P01_105,79199,79747,pour water into saucepan
2815,P01_105,4317,4415,close fridge
2816,P01_105,79995,80082,put down kettle
2817,P01_105,80115,80145,pick up knife
2818,P01_105,80167,80409,pat down noodles
2819,P01_105,80377,80412,shake knife
2820,P01_105,80444,80497,put down knife
2821,P01_105,80592,80692,adjust hob
2822,P01_105,80727,80764,pick up spatula
2823,P01_105,80797,81292,stir food
2824,P01_105,81299,81339,tap spatula
2825,P01_105,81347,81397,put down spatula
2826,P01_105,4413,4464,pick up pak choi
2827,P01_105,81425,81467,pick up soy sauce
2828,P01_105,81468,81558,open bottle
2829,P01_105,81525,81961,pour soy sauce
2830,P01_105,81961,82026,close bottle
2831,P01_105,82022,82081,put down soy sauce
2832,P01_105,82148,82197,pick up timer
2833,P01_105,82194,82258,set timer
2834,P01_105,82263,82302,put down timer
2835,P01_105,82399,82457,open cupboard
2836,P01_105,82462,82556,pick up noodles
2837,P01_105,4507,4559,put down pak choi
2838,P01_105,82727,82789,put down noodles
2839,P01_105,82775,82806,pick up noodles
2840,P01_105,83029,83146,put down noodles
2841,P01_105,83151,83208,close cupboard
2842,P01_105,83382,83459,pick up spatula
2843,P01_105,83488,84299,stir food
2844,P01_105,84307,84372,tap spatula
2845,P01_105,84360,84460,put down spatula
2846,P01_105,84842,84971,pick up chopsticks
2847,P01_105,85249,85795,stir noodles
2848,P01_105,4529,4579,pick up courgette
2849,P01_105,85670,85809,shake chopsticks
2850,P01_105,85829,86025,put down chopsticks
2851,P01_105,86121,86159,pick up spatula
2852,P01_105,86202,86974,stir food
2853,P01_105,86979,87058,tap spatula
2854,P01_105,87085,87140,put down spatula
2855,P01_105,87544,87578,pick up colander
2856,P01_105,87581,87610,pick up knife
2857,P01_105,87635,87671,pick up cutting board
2858,P01_105,87776,87876,"put down cutting board, knife and colander"
2859,P01_105,4660,4709,turn on tap
2860,P01_105,87870,87901,pick up sponge
2861,P01_105,87922,87949,turn on tap
2862,P01_105,87947,88002,rinse sponge
2863,P01_105,88007,88019,turn off tap
2864,P01_105,88069,88084,open washing up liquid
2865,P01_105,88099,88119,pick up washing up liquid
2866,P01_105,88137,88227,pour washing up liquid
2867,P01_105,88234,88269,put down washing up liquid
2868,P01_105,88272,88295,close washing up liquid
2869,P01_105,88478,88842,squeeze sponge
2870,P01_105,4685,5079,wash courgette
2871,P01_105,88350,88387,pick up colander
2872,P01_105,88391,88417,put down colander
2873,P01_105,88424,88483,pick up knife
2874,P01_105,88483,88776,lather knife
2875,P01_105,88791,88811,put down knife
2876,P01_105,88812,88849,pick up cutting board
2877,P01_105,88854,89319,lather cutting board
2878,P01_105,89372,89478,pick up spatula
2879,P01_105,89362,89434,pick up knife
2880,P01_105,89398,89427,put down cutting board
2881,P01_105,474,500,put down lid
2882,P01_105,5300,5337,turn off tap
2883,P01_105,89416,89469,put down spatula
2884,P01_105,89458,89696,lather knife
2885,P01_105,89700,89724,put down knife
2886,P01_105,89711,89738,pick up spatula
2887,P01_105,89753,90091,lather spatula
2888,P01_105,90096,90154,put down sponge
2889,P01_105,90159,90203,turn on tap
2890,P01_105,90208,90291,rinse hand
2891,P01_105,90282,90307,rinse spatula
2892,P01_105,90306,90357,rinse hand
2893,P01_105,5342,5529,shake courgette
2894,P01_105,90656,90733,put spatula onto drying rack
2895,P01_105,90665,90698,pick up knife
2896,P01_105,90699,90849,rinse knife
2897,P01_105,90853,90900,adjust tap
2898,P01_105,90900,90931,put knife onto drying rack
2899,P01_105,90935,90976,pick up cutting board
2900,P01_105,90975,91344,rinse cutting board
2901,P01_105,91349,91452,put cutting board onto drying rack
2902,P01_105,91405,91463,pick up knife
2903,P01_105,91464,91675,rinse knife
2904,P01_105,5546,5628,put down courgette
2905,P01_105,91662,91712,put knife onto drying rack
2906,P01_105,91758,91841,pick up peeler
2907,P01_105,91835,91877,rinse peeler
2908,P01_105,91885,92056,pick up sponge
2909,P01_105,91899,92040,wash peeler
2910,P01_105,92068,92093,rinse hand
2911,P01_105,92067,92228,rinse peeler
2912,P01_105,92245,92288,turn off tap
2913,P01_105,92277,92310,shake peeler
2914,P01_105,92300,92360,put peeler onto drying rack
2915,P01_105,5620,5691,move kettle
2916,P01_105,92371,92414,shake hands
2917,P01_105,92412,92457,pick up colander
2918,P01_105,92452,92502,turn on tap
2919,P01_105,92487,92602,rinse colander
2920,P01_105,92600,92650,empty colander
2921,P01_105,92594,92637,turn off tap
2922,P01_105,92650,92717,put down colander
2923,P01_105,92715,92802,pick up cloth
2924,P01_105,92809,93018,dry hands
2925,P01_105,93022,93060,put down cloth
2926,P01_105,5696,5855,take knife
2927,P01_105,93083,93117,pick up spatula
2928,P01_105,93142,93910,stir food
2929,P01_105,93897,93987,tap spatula
2930,P01_105,93990,94058,put down spatula
2931,P01_105,96432,96548,adjust hob
2932,P01_105,97522,97578,pick up spatula
2933,P01_105,97580,98025,stir food
2934,P01_105,98030,98082,tap spatula
2935,P01_105,98078,98170,put down spatula
2936,P01_105,98518,98603,turn off hob
2937,P01_105,5858,5911,grab courgette
2938,P01_105,98604,98727,pick up saucepan
2939,P01_105,98732,98849,drain saucepan
2940,P01_105,99037,99062,pick up spatula
2941,P01_105,99079,99197,scoop saucepan
2942,P01_105,99224,99292,put down spatula
2943,P01_105,99288,99368,put down saucepan
2944,P01_105,99404,99457,pick up colander
2945,P01_105,99457,99557,shake colander
2946,P01_105,99587,99768,pour noodles into wok
2947,P01_105,99801,99842,put down colander
2948,P01_105,5916,6127,slice courgette
2949,P01_105,99897,99970,turn off hob
2950,P01_105,99981,100030,pick up spatula
2951,P01_105,100053,102539,stir food
2952,P01_105,102560,102608,pick up chopsticks
2953,P01_105,102696,102755,put down chopsticks
2954,P01_105,102747,102815,pick up bowl
2955,P01_105,102807,102844,put down bowl
2956,P01_105,102873,103171,spoon food
2957,P01_105,103176,103240,pick up bowl
2958,P01_105,103405,103589,pour food into bowl
2959,P01_105,6128,6181,put down knife
2960,P01_105,103900,103979,spoon food
2961,P01_105,103952,104081,pour food into bowl
2962,P01_105,104116,104179,spoon food
2963,P01_105,104205,104255,pour food into bowl
2964,P01_105,104241,104305,tap spatula
2965,P01_105,104309,104514,put down bowl
2966,P01_105,104436,104640,stir food
2967,P01_105,104648,104709,pick up spatula
2968,P01_105,104731,104747,put down spatula
2969,P01_105,104745,104805,turn off light
2970,P01_105,6194,6280,open cupboard
2971,P01_105,104833,104872,pick up chopsticks
2972,P01_105,104955,104980,pick up bowl
2973,P01_105,105036,105101,put down bowl
2974,P01_105,105134,105171,pick up spatula
2975,P01_105,105165,105300,spoon food
2976,P01_105,105305,105388,put food into bowl
2977,P01_105,105374,105468,put down spatula
2978,P01_105,105473,105894,pick up bowl
2979,P01_105,105832,105894,put down bowl
2980,P01_105,105881,105958,put down chopsticks
2981,P01_105,6288,6491,take wok
2982,P01_105,505,576,pick up container
2983,P01_105,6311,6398,take pans
2984,P01_105,6393,6460,put down pans
2985,P01_105,6465,6530,close cupboard
2986,P01_105,6552,6620,close cupboard
2987,P01_105,6652,6675,pick up carrot
2988,P01_105,6680,6713,put down carrot
2989,P01_105,6696,6728,put down wok
2990,P01_105,6723,6748,pick up knife
2991,P01_105,6755,6775,grab courgette
2992,P01_105,6783,7298,slice courgette
2993,P01_105,508,568,pick up lid
2994,P01_105,8165,8450,dice courgette
2995,P01_105,8449,8477,pick up courgette dice
2996,P01_105,8482,8512,put courgette dice into wok
2997,P01_105,8552,8611,move courgette slices
2998,P01_105,8614,8776,dice courgette
2999,P01_105,8763,8791,pick up courgette dice
3000,P01_105,8810,8828,put courgette dice into wok
3001,P01_105,8835,9060,move courgette slices
3002,P01_105,9065,9236,dice courgette
3003,P01_105,9241,9256,pick up courgette dice
14746,P03_119,202,364,turn on tap
14747,P03_119,227,349,increase flow of tap
14748,P03_119,886,1245,take out tray from cupboard
14749,P03_119,14369,14438,open tongs
14750,P03_119,14329,15084,wash tongs
14751,P03_119,15071,15152,put tongs on drying rack
14752,P03_119,15213,15248,pick up bread knife
14753,P03_119,15271,15398,wash bread knife
14754,P03_119,15487,15564,put bread knife on drying rack
14755,P03_119,15613,15670,pick up scissors
14756,P03_119,15688,16175,wash scissors
14757,P03_119,16180,16296,put scissors in drying up rack
14758,P03_119,16360,16407,pick up chefs knife
14759,P03_119,1243,1319,close cupboard
14760,P03_119,16414,16511,wash chefs knife
14761,P03_119,16750,16937,put chefs knife in drying rack
14762,P03_119,16995,17031,pick up spatula
14763,P03_119,17045,18228,wash spatula
14764,P03_119,18253,18282,put spatula on drying rack
14765,P03_119,18343,18387,pick up tupperware lid
14766,P03_119,18400,18872,wash tupperware lid
14767,P03_119,18833,18863,squeeze sponge
14768,P03_119,18870,18941,put tupperware lid on drying rack
14769,P03_119,18943,19097,move tupperware lid
14770,P03_119,1281,1332,put tray on counter
14771,P03_119,19121,19155,pick up tupperware
14772,P03_119,19175,20031,wash tupperware
14773,P03_119,20032,20151,put tupperware on drying rack
14774,P03_119,20202,20284,pick up cutting board
14775,P03_119,20307,20604,wash cutting board
14776,P03_119,21382,21417,squeeze sponge
14777,P03_119,21458,21486,put down sponge
14778,P03_119,21509,21539,take tea towel from rack
14779,P03_119,21544,22379,dry cutting board
14780,P03_119,22398,22439,put cutting board on counter
14781,P03_119,1354,1497,pick up clip top jars
14782,P03_119,22543,22573,put tea towel on rack
14783,P03_119,22610,22644,pick up clip top jar
14784,P03_119,22682,22762,open clip top jar
14785,P03_119,22760,22776,pick up sponge
14786,P03_119,22792,23325,wash clip top jar
14787,P03_119,23479,23523,rinse sponge
14788,P03_119,23526,23546,squeeze sponge
14789,P03_119,23548,23586,rinse sponge
14790,P03_119,23611,23889,wash clip top jar
14791,P03_119,23977,24003,move tap
14792,P03_119,1499,1540,pick up clip top jar
14793,P03_119,24037,24123,turn on tap
14794,P03_119,24022,24725,rinse clip top jar
14795,P03_119,24948,25028,put clip top jar on baking tray
14796,P03_119,25132,25191,pick up clip top jar
14797,P03_119,25197,25355,open clip top jar
14798,P03_119,25349,25374,pick up sponge
14799,P03_119,25372,25621,wash clip top jar
14800,P03_119,26091,26164,rinse clip top jar under tap
14801,P03_119,26260,26499,remove seal from clip top jar
14802,P03_119,26570,26675,wash seal of clip top jar
14803,P03_119,1591,1688,put clip top jars down on counter
14804,P03_119,26680,26764,rinse seal of clip top jar
14805,P03_119,27111,27149,put seal of clip top jar down on counter
14806,P03_119,27197,27564,rinse clip top jar
14807,P03_119,27597,27724,put clip top jar down on baking tray
14808,P03_119,27854,27891,pick up clip top jar
14809,P03_119,27931,28020,open clip top jar
14810,P03_119,28007,28045,pick up sponge
14811,P03_119,28041,28544,wash clip top jar
14812,P03_119,28569,28719,rinse clip top jar
14813,P03_119,28872,28922,remove seal of clip top jar
14814,P03_119,1732,1856,test water
14815,P03_119,28918,28952,turn off tap
14816,P03_119,29002,29065,pour out clip top jar
14817,P03_119,29102,29172,put clip top jar down on baking tray
14818,P03_119,29251,29277,put seal of clip top jar down on counter
14819,P03_119,29319,29361,pick up clip top jar
14820,P03_119,29366,29412,remove seal of clip top jar
14821,P03_119,29433,29486,put clip top jar down
14822,P03_119,29506,29560,put seal of clip top jar down on counter
14823,P03_119,29620,29657,pick up clip top jar seal
14824,P03_119,29689,29883,wash clip top jar seal
14825,P03_119,1845,1901,move tap
14826,P03_119,29904,29964,turn on tap
14827,P03_119,29898,30357,rinse clip top jar seal
14828,P03_119,30437,30469,turn off tap
14829,P03_119,30525,30601,put down clip top jar seal
14830,P03_119,30622,30789,pick up baking tray
14831,P03_119,30824,30870,open oven
14832,P03_119,30876,30970,put baking tray into oven
14833,P03_119,30960,31002,close oven
14834,P03_119,31064,31092,pick up sponge
14835,P03_119,31092,31137,squeeze sponge
14836,P03_119,1961,2027,test water
14837,P03_119,31142,31215,pick up knife
14838,P03_119,31195,31261,wash knife
14839,P03_119,31306,31349,put knife on drying rack
14840,P03_119,31398,31452,pick up fork
14841,P03_119,31456,31505,wash fork
14842,P03_119,31545,31578,put fork on drying rack
14843,P03_119,31616,31664,pick up fork
14844,P03_119,31664,31727,wash fork
14845,P03_119,31730,31784,put fork on drying rack
14846,P03_119,31807,31857,pick up knife
14847,P03_119,2076,2300,dry hands
14848,P03_119,31860,31920,wash knife
14849,P03_119,31937,31996,put knife on drying rack
14850,P03_119,32022,32057,pick up knife
14851,P03_119,32074,32129,wash knife
14852,P03_119,32144,32194,put knife on drying rack
14853,P03_119,32225,32274,pick up knife
14854,P03_119,32278,32341,wash knife
14855,P03_119,32362,32405,put knife on drying rack
14856,P03_119,32429,32470,pour out washing up bowl
14857,P03_119,32457,32525,put down washing up bowl
14858,P03_119,377,409,pick up washing up liquid
14859,P03_119,2339,2675,move tap
14860,P03_119,32530,32569,pick up fork
14861,P03_119,32524,32674,wash fork
14862,P03_119,32695,32727,put fork in drying up rack
14863,P03_119,32765,32818,pour out washing up bowl
14864,P03_119,32842,32954,wipe down sink
14865,P03_119,32988,33065,wipe down washing up bowl
14866,P03_119,33065,33140,squeeze sponge
14867,P03_119,33157,33185,put down washing up bowl in sink
14868,P03_119,33217,33260,wipe counter
14869,P03_119,33260,33327,put down sponge
14870,P03_119,2727,2802,pick up cutlery
14871,P03_119,33367,33494,dry hands
14872,P03_119,2815,2840,pick up fork
14873,P03_119,2872,2889,put cutlery in washing up bowl
14874,P03_119,2903,2926,put fork in washing up bowl
14875,P03_119,2999,3031,pull up sleeves
14876,P03_119,3106,3142,pick up tongs and scissors
14877,P03_119,3162,3192,pick up knife
14878,P03_119,3174,3200,put down tongs and scissors
14879,P03_119,3247,3282,put down knife
14880,P03_119,412,500,squeeze washing up liquid into washing up bowl
14881,P03_119,3314,3334,pick up glass
14882,P03_119,3350,3497,put down glass
14883,P03_119,3500,3579,move tap
14884,P03_119,3578,3633,turn off tap
14885,P03_119,3634,3698,pick up sponge
14886,P03_119,3705,3749,pick up glass
14887,P03_119,3752,3879,wash glass
14888,P03_119,3885,3935,squeeze sponge
14889,P03_119,3978,4098,rinse sponge
14890,P03_119,3947,3984,squeeze sponge
14891,P03_119,529,556,put washing up liquid back on shelf
14892,P03_119,3974,4011,put down glass
14893,P03_119,4049,4079,throw sponge in bin
14894,P03_119,4224,4256,open drawer
14895,P03_119,4272,4330,pick up sponges from drawer
14896,P03_119,4305,4353,tear off sponge
14897,P03_119,4353,4375,put sponges back in drawer
14898,P03_119,4375,4401,close drawer
14899,P03_119,4427,4480,wet sponge
14900,P03_119,4462,4504,pick up glass
14901,P03_119,4509,4870,wash glass
14902,P03_119,562,580,close washing up liquid
14903,P03_119,4914,5155,wipe drying up rack
14904,P03_119,5148,5194,put glass in drying up rack
14905,P03_119,5194,5231,rinse sponge
14906,P03_119,5244,5273,pick up plate
14907,P03_119,5273,5558,wash plate
14908,P03_119,5572,5636,put plate in drying up rack
14909,P03_119,5660,5748,pick up plate
14910,P03_119,5740,6381,wash plate
14911,P03_119,6404,6467,put plate in drying up rack
14912,P03_119,6533,6719,pick up plate
14913,P03_119,650,727,turn on oven
14914,P03_119,6725,7237,wash plate
14915,P03_119,7377,7470,put plate in drying up rack
14916,P03_119,7506,7598,pick up plate
14917,P03_119,7642,8255,wash plate
14918,P03_119,8268,8352,put plate in drying up rack
14919,P03_119,8415,8487,pick up plate
14920,P03_119,8522,8580,tip contents of plate into bin
14921,P03_119,8616,8892,wash plate
14922,P03_119,8904,8938,move tap
14923,P03_119,8940,8991,turn on tap
14924,P03_119,748,778,open oven
14925,P03_119,9015,9284,wash plate
14926,P03_119,9285,9373,put plate in drying up rack
14927,P03_119,9425,9458,pick up plate
14928,P03_119,9499,9898,wash plate
14929,P03_119,9912,9974,put plate in drying up rack
14930,P03_119,9989,10105,test water
14931,P03_119,10116,10166,wipe down side
14932,P03_119,10259,10324,pick up saucepan
14933,P03_119,10348,10977,wash saucepan
14934,P03_119,10982,11069,put saucepan in drying up rack
14935,P03_119,792,832,close oven
14936,P03_119,11061,11127,test water
14937,P03_119,11000,11157,move tap
14938,P03_119,11183,11220,pick up saucepan lid
14939,P03_119,11233,11715,wash saucepan lid
14940,P03_119,11729,11805,put saucepan lid in drying up rack
14941,P03_119,11833,11893,pick up frying pan
14942,P03_119,11890,11994,wash frying pan
14943,P03_119,11993,12030,turn off tap
14944,P03_119,12033,12578,wash frying pan
14945,P03_119,12568,12604,rinse sponge
14946,P03_119,867,910,open cupboard
14947,P03_119,12584,12621,squeeze sponge
14948,P03_119,12613,13367,wash frying pan
14949,P03_119,13421,13544,put frying pan in drying rack
14950,P03_119,13624,13659,pick up tupperware
14951,P03_119,13659,13691,put down tupperware
14952,P03_119,13692,13719,pick up spoon
14953,P03_119,13722,14169,wash spoon
14954,P03_119,14185,14209,squeeze sponge
14955,P03_119,14213,14282,put spoon in drying rack
14956,P03_119,14332,14369,pick up tongs
